abbrev,id,level,name,parent,slug
,18414,l,Douglas,156,douglas
,18415,l,Empire,156,empire
,18416,l,Eureka,156,eureka
,18417,l,Greenvale,156,greenvale
,18418,l,Marshan,156,marshan
,18419,l,Nininger,156,nininger
,18420,l,Ravenna,156,ravenna
,18421,l,Sciota,156,sciota
,18422,l,Waterford,156,waterford
,18423,l,Ashland,156,ashland
,18424,l,Canisteo,156,canisteo
,18425,l,Concord,156,concord
,18426,l,Ellington,156,ellington
,18427,l,Milton,156,milton
,18428,l,Ripley,156,ripley
,18429,l,Vernon,156,vernon
,18430,l,Wasioja,156,wasioja
,18431,l,Westfield,156,westfield
,18432,l,Belle River,156,belle-river
,18433,l,Holmes City,156,holmes-city
,18434,l,Hudson,156,hudson
,18435,l,Ida,156,ida
,18436,l,La Grand,156,la-grand
,18437,l,Lake Mary,156,lake-mary
,18438,l,Leaf Valley,156,leaf-valley
,18439,l,Lund,156,lund
,18440,l,Moe,156,moe
,18441,l,Orange,156,orange
,18442,l,Solem,156,solem
,18443,l,Spruce Hill,156,spruce-hill
,18444,l,Urness,156,urness
,18445,l,Barber,156,barber
,18446,l,Blue Earth City,156,blue-earth-city
,18447,l,Brush Creek,156,brush-creek
,18448,l,Dunbar,156,dunbar
,18449,l,Emerald,156,emerald
,18450,l,Jo Daviess,156,jo-daviess
,18451,l,Lura,156,lura
,18452,l,Pilot Grove,156,pilot-grove
,18453,l,Prescott,156,prescott
,18454,l,Rome,156,rome
,18455,l,Seely,156,seely
,18456,l,Verona,156,verona
,18457,l,Walnut Lake,156,walnut-lake
,18458,l,Amherst,156,amherst
,18459,l,Arendahl,156,arendahl
,18460,l,Bloomfield,156,bloomfield
,18461,l,Bristol,156,bristol
,18462,l,Carimona,156,carimona
,18463,l,Carrolton,156,carrolton
,18464,l,Fillmore,156,fillmore
,18465,l,Forestville,156,forestville
,18466,l,Newburg,156,newburg
,18467,l,Norway,156,norway
,18468,l,Pilot Mound,156,pilot-mound
,18469,l,Preble,156,preble
,18470,l,Sumner,156,sumner
,18471,l,York,156,york
,18472,l,Bancroft,156,bancroft
,18473,l,Bath,156,bath
,18474,l,Carlston,156,carlston
,18475,l,Freeman,156,freeman
,18476,l,London,156,london
,18477,l,Mansfield,156,mansfield
,18478,l,Moscow,156,moscow
,18479,l,Newry,156,newry
,18480,l,Nunda,156,nunda
,18481,l,Oakland,156,oakland
,18482,l,Pickerel Lake,156,pickerel-lake
,18483,l,Riceland,156,riceland
,18484,l,Shell Rock,156,shell-rock
,18485,l,Belle Creek,156,belle-creek
,18486,l,Belvidere,156,belvidere
,18487,l,Cherry Grove,156,cherry-grove
,18488,l,Featherstone,156,featherstone
,18489,l,Hay Creek,156,hay-creek
,18490,l,Holden,156,holden
,18491,l,Minneola,156,minneola
,18492,l,Stanton,156,stanton
,18493,l,Vasa,156,vasa
,18494,l,Wacouta,156,wacouta
,18495,l,Warsaw,156,warsaw
,18496,l,Welch,156,welch
,18497,l,Delaware,156,delaware
,18498,l,Elk Lake,156,elk-lake
,18499,l,Erdahl,156,erdahl
,18500,l,Gorton,156,gorton
,18501,l,Land,156,land
,18502,l,Lawrence,156,lawrence
,18503,l,Lien,156,lien
,18504,l,Macsville,156,macsville
,18505,l,North Ottawa,156,north-ottawa
,18506,l,Pelican Lake,156,pelican-lake
,18507,l,Pomme De Terre,156,pomme-de-terre
,18508,l,Sanford,156,sanford
,18509,l,Stony Brook,156,stony-brook
,18510,l,Hassan,156,hassan
,18511,l,Black Hammer,156,black-hammer
,18512,l,Crooked Creek,156,crooked-creek
,18513,l,Jefferson,156,jefferson
,18514,l,Mayville,156,mayville
,18515,l,Money Creek,156,money-creek
,18516,l,Mound Prairie,156,mound-prairie
,18517,l,Sheldon,156,sheldon
,18518,l,Union,156,union
,18519,l,Wilmington,156,wilmington
,18520,l,Yucatan,156,yucatan
,18521,l,Arago,156,arago
,18522,l,Badoura,156,badoura
,18523,l,Crow Wing Lake,156,crow-wing-lake
,18524,l,Farden,156,farden
,18525,l,Fern,156,fern
,18526,l,Guthrie,156,guthrie
,18527,l,Hart Lake,156,hart-lake
,18528,l,Helga,156,helga
,18529,l,Hendrickson,156,hendrickson
,18530,l,Henrietta,156,henrietta
,18531,l,Hubbard,156,hubbard
,18532,l,Lake Alice,156,lake-alice
,18533,l,Lake Emma,156,lake-emma
,18534,l,Lake George,156,lake-george
,18535,l,Lake Hattie,156,lake-hattie
,18536,l,Lakeport,156,lakeport
,18537,l,Mantrap,156,mantrap
,18538,l,Rockwood,156,rockwood
,18539,l,Schoolcraft,156,schoolcraft
,18540,l,Straight River,156,straight-river
,18541,l,Thorpe,156,thorpe
,18542,l,Todd,156,todd
,18543,l,White Oak,156,white-oak
,18544,l,Clay,156,clay
,18545,l,Steamboat River,156,steamboat-river
,18546,l,Athens,156,athens
,18547,l,Bradford,156,bradford
,18548,l,Dalbo,156,dalbo
,18549,l,Oxford,156,oxford
,18550,l,Spencer Brook,156,spencer-brook
,18551,l,Springvale,156,springvale
,18552,l,Stanchfield,156,stanchfield
,18553,l,Stanford,156,stanford
,18554,l,Wyanett,156,wyanett
,18555,l,Alvwood,156,alvwood
,18556,l,Arbo,156,arbo
,18557,l,Ardenhurst,156,ardenhurst
,18558,l,Bearville,156,bearville
,18559,l,Blackberry,156,blackberry
,18560,l,Bowstring,156,bowstring
,18561,l,Carpenter,156,carpenter
,18562,l,Feeley,156,feeley
,18563,l,Good Hope,156,good-hope
,18564,l,Goodland,156,goodland
,18565,l,Grattan,156,grattan
,18566,l,Greenway,156,greenway
,18567,l,Iron Range,156,iron-range
,18568,l,Kinghurst,156,kinghurst
,18569,l,Lake Jessie,156,lake-jessie
,18570,l,Lone Pine,156,lone-pine
,18571,l,Marcell,156,marcell
,18572,l,Max,156,max
,18573,l,Moose Park,156,moose-park
,18574,l,Morse,156,morse
,18575,l,Nore,156,nore
,18576,l,Oteneagen,156,oteneagen
,18577,l,Pomroy,156,pomroy
,18578,l,Sago,156,sago
,18579,l,Sand Lake,156,sand-lake
,18580,l,Spang,156,spang
,18581,l,Stokes,156,stokes
,18582,l,Third River,156,third-river
,18583,l,Trout Lake,156,trout-lake
,18584,l,Wabana,156,wabana
,18585,l,Wawina,156,wawina
,18586,l,Wirt,156,wirt
,18587,l,Splithand,156,splithand
,18588,l,Wildwood,156,wildwood
,18589,l,Alba,156,alba
,18590,l,Belmont,156,belmont
,18591,l,Christiania,156,christiania
,18592,l,Delafield,156,delafield
,18593,l,Des Moines,156,des-moines
,18594,l,Enterprise,156,enterprise
,18595,l,Ewington,156,ewington
,18596,l,Hunter,156,hunter
,18597,l,La Crosse,156,la-crosse
,18598,l,Middletown,156,middletown
,18599,l,Petersburg,156,petersburg
,18600,l,Rost,156,rost
,18601,l,Sioux Valley,156,sioux-valley
,18602,l,Weimer,156,weimer
,18603,l,West Heron Lake,156,west-heron-lake
,18604,l,Wisconsin,156,wisconsin
,18605,l,Ann Lake,156,ann-lake
,18606,l,Arthur,156,arthur
,18607,l,Brunswick,156,brunswick
,18608,l,Comfort,156,comfort
,18609,l,Ford,156,ford
,18610,l,Grass Lake,156,grass-lake
,18611,l,Hay Brook,156,hay-brook
,18612,l,Kanabec,156,kanabec
,18613,l,Knife Lake,156,knife-lake
,18614,l,Kroschel,156,kroschel
,18615,l,Peace,156,peace
,18616,l,South Fork,156,south-fork
,18617,l,Whited,156,whited
,18618,l,Arctander,156,arctander
,18619,l,Burbank,156,burbank
,18620,l,Colfax,156,colfax
,18621,l,Dovre,156,dovre
,18622,l,East Lake Lillian,156,east-lake-lillian
,18623,l,Edwards,156,edwards
,18624,l,Fahlun,156,fahlun
,18625,l,Gennessee,156,gennessee
,18626,l,Green Lake,156,green-lake
,18627,l,Harrison,156,harrison
,18628,l,Irving,156,irving
,18629,l,Lake Andrew,156,lake-andrew
,18630,l,Lake Elizabeth,156,lake-elizabeth
,18631,l,Mamre,156,mamre
,18632,l,Norway Lake,156,norway-lake
,18633,l,Roseland,156,roseland
,18634,l,St Johns,156,st-johns
,18635,l,Whitefield,156,whitefield
,18636,l,Arveson,156,arveson
,18637,l,Cannon,156,cannon
,18638,l,Caribou,156,caribou
,18639,l,Clow,156,clow
,18640,l,Davis,156,davis
,18641,l,Granville,156,granville
,18642,l,Hampden,156,hampden
,18643,l,Hill,156,hill
,18644,l,Jupiter,156,jupiter
,18645,l,Pelan,156,pelan
,18646,l,Percy,156,percy
,18647,l,Poppleton,156,poppleton
,18648,l,Richardville,156,richardville
,18649,l,Skane,156,skane
,18650,l,South Red River,156,south-red-river
,18651,l,Spring Brook,156,spring-brook
,18652,l,Svea,156,svea
,18653,l,Tegner,156,tegner
,18654,l,Teien,156,teien
,18655,l,Thompson,156,thompson
,18656,l,Agassiz,156,agassiz
,18657,l,Arena,156,arena
,18658,l,Augusta,156,augusta
,18659,l,Camp Release,156,camp-release
,18660,l,Cerro Gordo,156,cerro-gordo
,18661,l,Freeland,156,freeland
,18662,l,Hamlin,156,hamlin
,18663,l,Hantho,156,hantho
,18664,l,Lac Qui Parle,156,lac-qui-parle
,18665,l,Manfred,156,manfred
,18666,l,Maxwell,156,maxwell
,18667,l,Mehurin,156,mehurin
,18668,l,Perry,156,perry
,18669,l,Providence,156,providence
,18670,l,Riverside,156,riverside
,18671,l,Ten Mile Lake,156,ten-mile-lake
,18672,l,Walter,156,walter
,18673,l,Yellow Bank,156,yellow-bank
,18674,l,Crystal Bay,156,crystal-bay
,18675,l,Fall Lake,156,fall-lake
,18676,l,Silver Creek,156,silver-creek
,18677,l,Stony River,156,stony-river
,18678,l,Cordova,156,cordova
,18679,l,Derrynane,156,derrynane
,18680,l,Lanesburgh,156,lanesburgh
,18681,l,Ottawa,156,ottawa
,18682,l,Sharon,156,sharon
,18683,l,Tyrone,156,tyrone
,18684,l,Washington,156,washington
,18685,l,Alta Vista,156,alta-vista
,18686,l,Ash Lake,156,ash-lake
,18687,l,Diamond Lake,156,diamond-lake
,18688,l,Drammen,156,drammen
,18689,l,Hansonville,156,hansonville
,18690,l,Hope,156,hope
,18691,l,Lake Stay,156,lake-stay
,18692,l,Limestone,156,limestone
,18693,l,Marshfield,156,marshfield
,18694,l,Royal,156,royal
,18695,l,Shaokatan,156,shaokatan
,18696,l,Verdi,156,verdi
,18697,l,Amiret,156,amiret
,18698,l,Clifton,156,clifton
,18699,l,Coon Creek,156,coon-creek
,18700,l,Custer,156,custer
,18701,l,Eidsvold,156,eidsvold
,18702,l,Grandview,156,grandview
,18703,l,Island Lake,156,island-lake
,18704,l,Lake Marshall,156,lake-marshall
,18705,l,Lucas,156,lucas
,18706,l,Lyons,156,lyons
,18707,l,Monroe,156,monroe
,18708,l,Rock Lake,156,rock-lake
,18709,l,Shelburne,156,shelburne
,18710,l,Sodus,156,sodus
,18711,l,Stanley,156,stanley
,18712,l,Vallers,156,vallers
,18713,l,Westerheim,156,westerheim
,18714,l,Acoma,156,acoma
,18715,l,Bergen,156,bergen
,18716,l,Collins,156,collins
,18717,l,Hale,156,hale
,18718,l,Hassan Valley,156,hassan-valley
,18719,l,Helen,156,helen
,18720,l,Lynn,156,lynn
,18721,l,Penn,156,penn
,18722,l,Rich Valley,156,rich-valley
,18723,l,Round Grove,156,round-grove
,18724,l,Sumter,156,sumter
,18725,l,Beaulieu,156,beaulieu
,18726,l,Chief,156,chief
,18727,l,Gregory,156,gregory
,18728,l,Heier,156,heier
,18729,l,La Garde,156,la-garde
,18730,l,Lake Grove,156,lake-grove
,18731,l,Marsh Creek,156,marsh-creek
,18732,l,Pembina,156,pembina
,18733,l,Popple Grove,156,popple-grove
,18734,l,Rosedale,156,rosedale
,18735,l,Little Elbow,156,little-elbow
,18736,l,Agder,156,agder
,18737,l,Alma,156,alma
,18738,l,Augsburg,156,augsburg
,18739,l,Big Woods,156,big-woods
,18740,l,Bloomer,156,bloomer
,18741,l,Boxville,156,boxville
,18742,l,Cedar,156,cedar
,18743,l,Como,156,como
,18744,l,Eagle Point,156,eagle-point
,18745,l,East Park,156,east-park
,18746,l,East Valley,156,east-valley
,18747,l,Eckvoll,156,eckvoll
,18748,l,Espelie,156,espelie
,18749,l,Excel,156,excel
,18750,l,Foldahl,156,foldahl
,18751,l,Fork,156,fork
,18752,l,Grand Plain,156,grand-plain
,18753,l,Huntly,156,huntly
,18754,l,Linsell,156,linsell
,18755,l,Mccrea,156,mccrea
,18756,l,Marsh Grove,156,marsh-grove
,18757,l,Moose River,156,moose-river
,18758,l,Moylan,156,moylan
,18759,l,Nelson Park,156,nelson-park
,18760,l,New Folden,156,new-folden
,18761,l,New Maine,156,new-maine
,18762,l,New Solum,156,new-solum
,18763,l,Oak Park,156,oak-park
,18764,l,Parker,156,parker
,18765,l,Rollis,156,rollis
,18766,l,Sinnott,156,sinnott
,18767,l,Spruce Valley,156,spruce-valley
,18768,l,Tamarac,156,tamarac
,18769,l,Thief Lake,156,thief-lake
,18770,l,Valley,156,valley
,18771,l,Vega,156,vega
,18772,l,Veldt,156,veldt
,18773,l,Wanger,156,wanger
,18774,l,Warrenton,156,warrenton
,18775,l,West Valley,156,west-valley
,18776,l,Whiteford,156,whiteford
,18777,l,Center Creek,156,center-creek
,18778,l,East Chain,156,east-chain
,18779,l,Elm Creek,156,elm-creek
,18780,l,Fox Lake,156,fox-lake
,18781,l,Fraser,156,fraser
,18782,l,Galena,156,galena
,18783,l,Jay,156,jay
,18784,l,Lake Belt,156,lake-belt
,18785,l,Lake Fremont,156,lake-fremont
,18786,l,Manyaska,156,manyaska
,18787,l,Nashville,156,nashville
,18788,l,Pleasant Prairie,156,pleasant-prairie
,18789,l,Rolling Green,156,rolling-green
,18790,l,Rutland,156,rutland
,18791,l,Tenhassen,156,tenhassen
,18792,l,Westford,156,westford
,18793,l,Acton,156,acton
,18794,l,Collinwood,156,collinwood
,18795,l,Danielson,156,danielson
,18796,l,Forest City,156,forest-city
,18797,l,Forest Prairie,156,forest-prairie
,18798,l,Greenleaf,156,greenleaf
,18799,l,Harvey,156,harvey
,18800,l,Manannah,156,manannah
,18801,l,Swede Grove,156,swede-grove
,18802,l,Union Grove,156,union-grove
,18803,l,Bogus Brook,156,bogus-brook
,18804,l,Borgholm,156,borgholm
,18805,l,Bradbury,156,bradbury
,18806,l,Dailey,156,dailey
,18807,l,East Side,156,east-side
,18808,l,Hayland,156,hayland
,18809,l,Isle Harbor,156,isle-harbor
,18810,l,Kathio,156,kathio
,18811,l,Lewis,156,lewis
,18812,l,Milo,156,milo
,18813,l,Mudgett,156,mudgett
,18814,l,Page,156,page
,18815,l,South Harbor,156,south-harbor
,18816,l,Agram,156,agram
,18817,l,Belle Prairie,156,belle-prairie
,18818,l,Bellevue,156,bellevue
,18819,l,Buh,156,buh
,18820,l,Culdrum,156,culdrum
,18821,l,Cushing,156,cushing
,18822,l,Darling,156,darling
,18823,l,Granite,156,granite
,18824,l,Green Prairie,156,green-prairie
,18825,l,Lakin,156,lakin
,18826,l,Leigh,156,leigh
,18827,l,Morrill,156,morrill
,18828,l,Mount Morris,156,mount-morris
,18829,l,Pike Creek,156,pike-creek
,18830,l,Platte,156,platte
,18831,l,Pulaski,156,pulaski
,18832,l,Richardson,156,richardson
,18833,l,Rosing,156,rosing
,18834,l,Scandia Valley,156,scandia-valley
,18835,l,Swan River,156,swan-river
,18836,l,Two Rivers,156,two-rivers
,18837,l,Bennington,156,bennington
,18838,l,Clayton,156,clayton
,18839,l,Frankford,156,frankford
,18840,l,Lansing,156,lansing
,18841,l,Lodi,156,lodi
,18842,l,Nevada,156,nevada
,18843,l,Pleasant Valley,156,pleasant-valley
,18844,l,Red Rock,156,red-rock
,18845,l,Udolpho,156,udolpho
,18846,l,Belfast,156,belfast
,18847,l,Bondin,156,bondin
,18848,l,Cameron,156,cameron
,18849,l,Chanarambie,156,chanarambie
,18850,l,Des Moines River,156,des-moines-river
,18851,l,Ellsborough,156,ellsborough
,18852,l,Fenton,156,fenton
,18853,l,Holly,156,holly
,18854,l,Lake Sarah,156,lake-sarah
,18855,l,Leeds,156,leeds
,18856,l,Lime Lake,156,lime-lake
,18857,l,Lowville,156,lowville
,18858,l,Mason,156,mason
,18859,l,Moulton,156,moulton
,18860,l,Murray,156,murray
,18861,l,Shetek,156,shetek
,18862,l,Skandia,156,skandia
,18863,l,Bernadotte,156,bernadotte
,18864,l,Brighton,156,brighton
,18865,l,Granby,156,granby
,18866,l,Lake Prairie,156,lake-prairie
,18867,l,New Sweden,156,new-sweden
,18868,l,Oshawa,156,oshawa
,18869,l,Ridgely,156,ridgely
,18870,l,Traverse,156,traverse
,18871,l,West Newton,156,west-newton
,18872,l,Bloom,156,bloom
,18873,l,Dewald,156,dewald
,18874,l,Elk,156,elk
,18875,l,Graham Lakes,156,graham-lakes
,18876,l,Grand Prairie,156,grand-prairie
,18877,l,Hersey,156,hersey
,18878,l,Indian Lake,156,indian-lake
,18879,l,Larkin,156,larkin
,18880,l,Leota,156,leota
,18881,l,Little Rock,156,little-rock
,18882,l,Lorain,156,lorain
,18883,l,Olney,156,olney
,18884,l,Ransom,156,ransom
,18885,l,Seward,156,seward
,18886,l,Summit Lake,156,summit-lake
,18887,l,Westside,156,westside
,18888,l,Anthony,156,anthony
,18889,l,Bear Park,156,bear-park
,18890,l,Flom,156,flom
,18891,l,Fossum,156,fossum
,18892,l,Green Meadow,156,green-meadow
,18893,l,Hegne,156,hegne
,18894,l,Home Lake,156,home-lake
,18895,l,Lake Ida,156,lake-ida
,18896,l,Lockhart,156,lockhart
,18897,l,Mcdonaldsville,156,mcdonaldsville
,18898,l,Mary,156,mary
,18899,l,Pleasant View,156,pleasant-view
,18900,l,Rockwell,156,rockwell
,18901,l,Strand,156,strand
,18902,l,Sundal,156,sundal
,18903,l,Waukon,156,waukon
,18904,l,Wild Rice,156,wild-rice
,18905,l,Winchester,156,winchester
,18906,l,Cascade,156,cascade
,18907,l,Elmira,156,elmira
,18908,l,Haverhill,156,haverhill
,18909,l,High Forest,156,high-forest
,18910,l,Kalmar,156,kalmar
,18911,l,Marion,156,marion
,18912,l,New Haven,156,new-haven
,18913,l,Orion,156,orion
,18914,l,Pleasant Grove,156,pleasant-grove
,18915,l,Quincy,156,quincy
,18916,l,Rock Dell,156,rock-dell
,18917,l,Viola,156,viola
,18918,l,Aastad,156,aastad
,18919,l,Amor,156,amor
,18920,l,Aurdal,156,aurdal
,18921,l,Blowers,156,blowers
,18922,l,Buse,156,buse
,18923,l,Butler,156,butler
,18924,l,Candor,156,candor
,18925,l,Carlisle,156,carlisle
,18926,l,Compton,156,compton
,18927,l,Corliss,156,corliss
,18928,l,Dane Prairie,156,dane-prairie
,18929,l,Dead Lake,156,dead-lake
,18930,l,Dora,156,dora
,18931,l,Dunn,156,dunn
,18932,l,Eastern,156,eastern
,18933,l,Edna,156,edna
,18934,l,Effington,156,effington
,18935,l,Elmo,156,elmo
,18936,l,Erhards Grove,156,erhards-grove
,18937,l,Everts,156,everts
,18938,l,Folden,156,folden
,18939,l,Friberg,156,friberg
,18940,l,Girard,156,girard
,18941,l,Gorman,156,gorman
,18942,l,Hobart,156,hobart
,18943,l,Homestead,156,homestead
,18944,l,Inman,156,inman
,18945,l,Leaf Lake,156,leaf-lake
,18946,l,Leaf Mountain,156,leaf-mountain
,18947,l,Lida,156,lida
,18948,l,Maine,156,maine
,18949,l,Newton,156,newton
,18950,l,Nidaros,156,nidaros
,18951,l,Norwegian Grove,156,norwegian-grove
,18952,l,Oak Valley,156,oak-valley
,18953,l,Orwell,156,orwell
,18954,l,Oscar,156,oscar
,18955,l,Otter Tail,156,otter-tail
,18956,l,Otto,156,otto
,18957,l,Paddock,156,paddock
,18958,l,Rush Lake,156,rush-lake
,18959,l,St Olaf,156,st-olaf
,18960,l,Scambler,156,scambler
,18961,l,Star Lake,156,star-lake
,18962,l,Sverdrup,156,sverdrup
,18963,l,Tordenskjold,156,tordenskjold
,18964,l,Trondhjem,156,trondhjem
,18965,l,Tumuli,156,tumuli
,18966,l,Western,156,western
,18967,l,Woodside,156,woodside
,18968,l,Black River,156,black-river
,18969,l,Bray,156,bray
,18970,l,Cloverleaf,156,cloverleaf
,18971,l,Deer Park,156,deer-park
,18972,l,Hickory,156,hickory
,18973,l,Highlanding,156,highlanding
,18974,l,Kratka,156,kratka
,18975,l,Mayfield,156,mayfield
,18976,l,Norden,156,norden
,18977,l,North,156,north
,18978,l,Numedal,156,numedal
,18979,l,Polk Centre,156,polk-centre
,18980,l,Reiner,156,reiner
,18981,l,River Falls,156,river-falls
,18982,l,Rocksbury,156,rocksbury
,18983,l,Sanders,156,sanders
,18984,l,Silverton,156,silverton
,18985,l,Smiley,156,smiley
,18986,l,Star,156,star
,18987,l,Wyandotte,156,wyandotte
,18988,l,Arlone,156,arlone
,18989,l,Arna,156,arna
,18990,l,Birch Creek,156,birch-creek
,18991,l,Bremen,156,bremen
,18992,l,Chengwatana,156,chengwatana
,18993,l,Danforth,156,danforth
,18994,l,Dell Grove,156,dell-grove
,18995,l,Mission Creek,156,mission-creek
,18996,l,Munch,156,munch
,18997,l,New Dosey,156,new-dosey
,18998,l,Norman,156,norman
,18999,l,Park,156,park
,19000,l,Partridge,156,partridge
,19001,l,Pokegama,156,pokegama
,19002,l,Wilma,156,wilma
,19003,l,Windemere,156,windemere
,19004,l,Aetna,156,aetna
,19005,l,Altona,156,altona
,19006,l,Burke,156,burke
,19007,l,Elmer,156,elmer
,19008,l,Fountain Prairie,156,fountain-prairie
,19009,l,Grange,156,grange
,19010,l,Gray,156,gray
,19011,l,Osborne,156,osborne
,19012,l,Rock,156,rock
,19013,l,Sweet,156,sweet
,19014,l,Troy,156,troy
,19015,l,Angus,156,angus
,19016,l,Belgium,156,belgium
,19017,l,Brandsvold,156,brandsvold
,19018,l,Brandt,156,brandt
,19019,l,Brislet,156,brislet
,19020,l,Bygland,156,bygland
,19021,l,Chester,156,chester
,19022,l,Columbia,156,columbia
,19023,l,Esther,156,esther
,19024,l,Euclid,156,euclid
,19025,l,Fanny,156,fanny
,19026,l,Farley,156,farley
,19027,l,Garden,156,garden
,19028,l,Gentilly,156,gentilly
,19029,l,Godfrey,156,godfrey
,19030,l,Grand Forks,156,grand-forks
,19031,l,Grove Park-Tilden,156,grove-park-tilden
,19032,l,Helgeland,156,helgeland
,19033,l,Higdem,156,higdem
,19034,l,Hill River,156,hill-river
,19035,l,Huntsville,156,huntsville
,19036,l,Kertsonville,156,kertsonville
,19037,l,Keystone,156,keystone
,19038,l,King,156,king
,19039,l,Knute,156,knute
,19040,l,Lessor,156,lessor
,19041,l,Lowell,156,lowell
,19042,l,Nesbit,156,nesbit
,19043,l,Northland,156,northland
,19044,l,Onstad,156,onstad
,19045,l,Parnell,156,parnell
,19046,l,Queen,156,queen
,19047,l,Reis,156,reis
,19048,l,Rhinehart,156,rhinehart
,19049,l,Roome,156,roome
,19050,l,Rosebud,156,rosebud
,19051,l,Russia,156,russia
,19052,l,Sandsville,156,sandsville
,19053,l,Sletten,156,sletten
,19054,l,Sullivan,156,sullivan
,19055,l,Tabor,156,tabor
,19056,l,Tynsid,156,tynsid
,19057,l,Vineland,156,vineland
,19058,l,Bangor,156,bangor
,19059,l,Barsness,156,barsness
,19060,l,Ben Wade,156,ben-wade
,19061,l,Blue Mounds,156,blue-mounds
,19062,l,Chippewa Falls,156,chippewa-falls
,19063,l,Gilchrist,156,gilchrist
,19064,l,Grove Lake,156,grove-lake
,19065,l,Hoff,156,hoff
,19066,l,Lake Johanna,156,lake-johanna
,19067,l,Langhei,156,langhei
,19068,l,Leven,156,leven
,19069,l,Minnewaska,156,minnewaska
,19070,l,New Prairie,156,new-prairie
,19071,l,Reno,156,reno
,19072,l,Rolling Forks,156,rolling-forks
,19073,l,White Bear,156,white-bear
,19074,l,Browns Creek,156,browns-creek
,19075,l,Emardville,156,emardville
,19076,l,Equality,156,equality
,19077,l,Garnes,156,garnes
,19078,l,Gervais,156,gervais
,19079,l,Lake Pleasant,156,lake-pleasant
,19080,l,Lambert,156,lambert
,19081,l,Louisville,156,louisville
,19082,l,Poplar River,156,poplar-river
,19083,l,River,156,river
,19084,l,Terrebonne,156,terrebonne
,19085,l,Wylie,156,wylie
,19086,l,Brookville,156,brookville
,19087,l,Charlestown,156,charlestown
,19088,l,Gales,156,gales
,19089,l,Granite Rock,156,granite-rock
,19090,l,Honner,156,honner
,19091,l,Johnsonville,156,johnsonville
,19092,l,Kintire,156,kintire
,19093,l,New Avon,156,new-avon
,19094,l,North Hero,156,north-hero
,19095,l,Paxton,156,paxton
,19096,l,Sheridan,156,sheridan
,19097,l,Sherman,156,sherman
,19098,l,Springdale,156,springdale
,19099,l,Sundown,156,sundown
,19100,l,Swedes Forest,156,swedes-forest
,19101,l,Three Lakes,156,three-lakes
,19102,l,Vail,156,vail
,19103,l,Waterbury,156,waterbury
,19104,l,Westline,156,westline
,19105,l,Willow Lake,156,willow-lake
,19106,l,Bandon,156,bandon
